ID,gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20
6,-0.7289478809825743,NA,NA,NA,NA,-0.2321035978994751,NA,NA,NA,NA,NA,NA,NA,NA,2.0471887602051626,NA,NA,NA,NA,-1.7281960576777193
8,NA,NA,NA,NA,NA,NA,-0.6598409266789211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,-1.4717387732367988,NA,NA,NA,NA,0.124185664458625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,0.5636461474991868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,-1.74999673805339,-0.5446261469319474,NA,NA,NA,NA,NA,3.0746401895892683,NA,NA,NA,NA,NA,NA
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3181638058276093,NA,NA,NA,NA,NA,NA,-1.2694037094240338
165,NA,NA,NA,NA,NA,-0.6775345442975284,NA,-0.16744308555086101,NA,NA,NA,1.184282550901741,NA,NA,NA,NA,NA,NA,NA,NA
208,NA,NA,NA,NA,NA,NA,NA,NA,-2.778525168084087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,1.5207444900040863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,-0.19457477339807305,1.79530788080329,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0851419162139426,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,1.1083874728638552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2770104183653042,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4743202257805357,NA,NA,NA,NA
311,NA,NA,NA,NA,NA,-3.3350207362057667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35719566160801386,NA
337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903462436950429,1.0492246420613431,NA,NA,NA,NA,NA,NA,-1.4589738834272683,-2.3046747832269165
353,-0.455248977936946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21764160881256,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,NA,NA,NA,-0.8751358143236694,-2.267109539384691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,-1.841169414391107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915935997405691,NA,NA,NA,NA,NA
423,NA,0.5307910783228218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,NA,-2.2567505982092104,1.203460139609607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,NA,NA,NA,NA,-0.06866201964647523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,NA,NA,NA,-0.5556609057254704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3573677539270577
487,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71660331349968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,1.0169695475791265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8439874302678207,NA,NA,NA,NA
502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,NA,NA,NA,NA,NA,NA,-1.6078258247823045,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2218092170966588,NA,NA,NA
517,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9970192412349497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3275354219756088,NA,NA,NA,NA,NA,NA,NA
540,NA,1.008887895489071,NA,NA,NA,0.1602958316574979,NA,NA,NA,NA,NA,NA,NA,1.939425053103824,NA,NA,NA,NA,NA,NA
565,NA,NA,NA,NA,NA,NA,NA,NA,-2.2544346288355483,NA,NA,NA,NA,NA,1.7483915273962358,NA,NA,NA,NA,-2.572396533534042
568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,NA,NA,NA,NA,NA,NA,-0.8809465512927216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9525889855231342,-2.8874573758875104,NA,1.0076902761722375,-0.09763467707339796,NA,NA,-1.8350252422266733,NA,NA,NA
670,NA,NA,NA,NA,NA,NA,NA,-1.6560794886958619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,NA,NA,NA,NA,NA,1.1608637302692721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9563138372845996
709,NA,NA,NA,NA,-1.367536022083792,-1.8693349348511692,NA,NA,NA,NA,NA,NA,NA,1.2312060795932636,NA,NA,NA,NA,NA,NA
724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7584965009272975,NA,NA,NA,NA,NA,NA,NA
764,-0.698530569704779,NA,-0.2661566936017308,NA,0.3916328359336608,NA,NA,NA,NA,NA,NA,NA,NA,0.0198823737573941,NA,NA,NA,NA,NA,NA
788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.904350094717421,NA,NA,NA
795,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.204636253743923,1.8228610892136383,NA,NA,1.069865074961129,NA,NA,NA,NA,NA,NA
837,NA,-1.8691323447928954,NA,NA,NA,NA,-1.2476522051569219,NA,NA,-1.0105628914630638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2515539095983557,NA,NA,NA,NA,NA,NA
924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7136105898065068,-6.464242829337187,NA,NA
934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.888488574078748
936,NA,1.018657036438591,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0113623542971026,NA,-0.5967926291081205,NA,NA,NA,NA,NA,NA
952,NA,2.0073887777318085,-0.0866974220164379,NA,NA,NA,NA,1.9763682780487781,NA,0.1771401489299816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,0.4810697199241429,1.8608184076244845,NA,NA,NA,NA,NA,0.6541094034694639,NA,NA,NA,0.6413505204094645,NA,NA,NA,NA,NA,NA
1055,NA,NA,NA,NA,NA,-0.9510296768899801,NA,NA,-3.5538573244170673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6246864060179411,NA,NA,NA,NA,NA,NA,NA,-0.9755255332552221,-3.6126013117188314
1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4115551152496252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,NA,NA,NA,NA,0.07927958838899296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9118418488555562,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,2.1002564750109536,0.4696099574238806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
