ID,gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20
6,NA,NA,NA,NA,NA,-0.2321035978994751,NA,NA,NA,NA,NA,0.9356854569049594,NA,NA,NA,NA,NA,NA,-1.5758661187426701,NA
8,-0.33030238433666825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,-0.533142722054228,NA,NA,NA,NA,NA,NA,NA,0.09683346625844225,NA,NA,NA,NA,-1.2714309334292226,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,-1.2602200039495024,NA,NA,NA,NA,2.001434081888283,NA,NA,NA,NA,NA,NA,-0.8246645767359468
59,NA,NA,NA,NA,NA,NA,-1.6949989648475534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.485050016460792,1.714197501244339,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.520770814418679,NA,NA,NA,NA,NA,NA,NA,NA,-3.1702177470885293
139,NA,NA,NA,-0.2536487584629271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9192399607065094,NA,NA,NA,NA
165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31016361861587594,NA,NA,NA
208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.178095857353608,NA,NA,NA,NA,NA,NA
243,NA,1.5207444900040863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.953968344606553,NA,NA
258,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5182769800150577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5917467701035162,NA,NA,NA,NA,-1.0331538582500674
271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3913908196064866,NA,NA,NA,NA
296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,NA,NA,NA,NA,NA,0.4747172854600936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2617303272620086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,NA,NA,NA,NA,-2.6162969804509997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,-1.147919900818557,NA,NA,NA,NA,-1.262929879658016,NA,-1.4163428248910792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,NA,NA,NA,-0.8751358143236694,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1182123214732993,2.125072917396384,NA,NA,NA,NA,NA
398,NA,NA,NA,NA,NA,-2.5325923434100446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,NA,NA,NA,NA,NA,NA,NA,NA,-1.8050323598683737,NA,NA,NA,NA,NA,NA,NA,NA,-5.992477710323236,NA,NA
