ID,gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20
6,-0.7289478809825743,1.7367727555790493,NA,-2.2212229743206757,NA,NA,-0.5110405684506809,-0.314448721153828,-2.133728603752259,0.397507799960667,0.9504327785989899,0.9356854569049594,1.3941875691048953,0.5359813010057619,2.0471887602051626,0.32031469650972055,-0.42539918268935834,-4.91553439230887,NA,-1.7281960576777193
8,-0.33030238433666825,0.6581252130303248,2.2243221722910222,0.16931761560302327,0.5512258258351725,NA,-0.6598409266789211,-0.18010221574881258,-0.5381581819707603,0.9909582665452021,-0.7802825016990818,4.250117844326997,5.007128251925692,1.440121284327075,3.6326203814907774,4.498071141529378,NA,-5.288954568118271,NA,NA
16,0.5385423215975228,3.939063400021559,NA,NA,-1.4717387732367988,NA,-1.7172827080987358,NA,-2.188011539155688,0.124185664458625,NA,0.09683346625844225,2.8101366381834634,-0.1704807789702814,1.5160600370164168,3.288249211165639,-1.2714309334292226,NA,1.7769891292307032,-2.5594668610286915
35,0.30438475456250413,0.5636461474991868,0.46343871901209027,-0.740233719578411,-0.40668070218353514,NA,NA,-1.2602200039495024,NA,2.5675758681375385,1.194404483594106,1.6671865275112148,2.001434081888283,0.9242249732344042,0.3831922748380937,NA,0.3457263651564265,-3.2285525671362407,-1.5775586234949457,-0.8246645767359468
59,NA,2.39403336040429,2.1056509839845536,2.140453336517806,-0.8068468321182245,-0.2874882442142613,NA,-3.694903937652236,-4.833360582588176,NA,2.7046318532309614,1.0346483899557646,NA,1.089122596460464,1.7879364363649795,0.4942577952316245,-3.3634117398571313,NA,-0.6116616521441613,NA
68,-0.18419630597494002,1.974891734423766,3.3331750285520605,-1.4908909074850847,NA,NA,-2.411675515885944,1.983124608732568,NA,NA,2.842587049700375,NA,4.315647788448585,NA,1.714197501244339,NA,0.5627396944176667,NA,-0.23293361974834215,NA
79,1.6391226625154414,2.30458638413878,-0.05612869708870738,-0.8508446369341947,-2.1124236142364023,0.14459991383251314,-1.74999673805339,-0.5446261469319474,-1.999756999754861,-2.8778601478514068,1.520770814418679,0.7659228251207847,2.308879661640076,NA,0.01868647307620952,-0.912520145881007,-1.348990256156488,NA,NA,-3.1702177470885293
139,2.8747536692827014,NA,1.2264571612407855,-0.2536487584629271,0.6075683143903209,2.559933194842828,NA,NA,-3.236998016212357,NA,0.29441569621453123,NA,NA,3.9605183257243475,-0.44246543654047393,NA,2.388541498306486,-7.3057966055690935,-0.6523768351402819,NA
165,NA,1.5222941421614435,NA,-1.2680666498586812,NA,-0.6775345442975284,1.4490933017494072,NA,1.4412996679959518,0.2456236882000964,-0.330675042277381,1.184282550901741,NA,-0.7009942247390816,1.0526009240280312,NA,-0.31016361861587594,-4.535385956498078,NA,NA
208,-2.1531689336276134,2.4546992238881344,2.205620030420745,0.017099548852178792,NA,-1.5614500146553816,NA,0.049623310938202936,-2.778525168084087,-1.8056547026640928,2.2335920755394163,2.2867124864158734,1.2027000970046429,5.178095857353608,0.7869961357223727,NA,-3.025847899096403,-7.586022600530171,-1.731397898409773,NA
243,-0.5616737450810825,1.5207444900040863,2.0583356889005593,0.021860953156291163,-2.2930814536734,-0.0660089655146876,-0.9347379876970363,-0.25314100977175213,NA,0.5023826957789148,2.9361941652064485,0.02434733205001277,NA,1.9979493621881292,1.970936810138667,NA,-2.7026529384253206,-5.953968344606553,-1.1872122322023262,-6.3273817657962415
258,NA,1.79530788080329,1.3980406259113685,-0.014114525236775699,NA,-2.3907546577690737,-3.249583692297927,0.9006224317456456,-4.340965878924946,2.5182769800150577,1.8306849176904432,2.0851419162139426,4.759379840280151,NA,NA,-0.5932076586554453,-1.2071610814364955,NA,-2.110598404699454,-3.9565765123417145
261,0.08723548628066852,1.1083874728638552,0.9182551505819944,-0.529051978432375,NA,-2.131884627236439,NA,NA,NA,NA,1.6566362588262815,NA,4.266065927796399,0.7041285482646199,-1.5917467701035162,-0.5725250073499131,1.1264928605433462,NA,NA,-1.0331538582500674
271,NA,1.6293921961959428,1.6734261673446822,0.7155267515539657,-2.3853714805914263,NA,NA,NA,-0.2721675831185461,NA,NA,NA,1.2770104183653042,1.1762455642173224,1.7172850719729298,3.3913908196064866,0.9604037219155054,-5.982728286862953,NA,-2.2095854125622303
296,-1.1940498863128648,1.7585077310422335,0.20907064346441784,0.6964550937639749,-3.1812295909930235,NA,-1.2603628909430118,2.487630778638803,-0.4246871690412881,NA,2.774028153132779,NA,2.546314823589664,-1.7031990372282535,1.874885091187922,NA,-1.3259083351163632,-5.480348104014402,0.12090827593227416,-4.088372140793072
311,0.18891066053954603,NA,0.14024106592943508,NA,-0.3928200673346088,-3.3350207362057667,0.9108554933159918,NA,-1.9555494776251914,-0.6245571551639505,NA,2.2732393575684218,2.5775807266577635,NA,2.2410114440240507,1.5889310244061974,0.8135367206110184,NA,-0.35719566160801386,1.689255191532152
337,-2.771862899051297,NA,2.0187862415781517,-2.00918973078823,NA,-2.0581203298140336,-3.51088783292908,NA,-1.3377197478657075,-1.2617303272620086,NA,1.0492246420613431,1.539784957804584,NA,2.0893754529809745,5.9958414671518705,-0.6494293876126507,NA,-1.4589738834272683,-2.3046747832269165
353,-0.455248977936946,NA,-1.4149212522805164,NA,-2.0107212502737672,-2.1215407170233793,-2.6162969804509997,1.1256498834757944,-2.0099582588327576,-1.499615601451221,-0.23368701981888207,NA,2.21764160881256,NA,1.9999542297111015,3.5680231998171412,NA,NA,-0.41901292866973017,-0.8449382342715059
364,2.1081354676677884,-1.147919900818557,NA,-0.9761086883583117,NA,-4.112673347639695,-1.262929879658016,0.1490302119448268,-1.4163428248910792,-0.9448276677521377,2.7725800713077446,0.11396971865213967,NA,0.7147805122721612,NA,NA,0.0669594129972137,NA,NA,NA
391,-1.054304580952183,NA,2.456547092746847,-0.8751358143236694,-2.267109539384691,NA,-1.0914791415743903,3.182232676736752,NA,NA,0.16551929584799752,1.9394886902643536,2.7490199225048957,2.1182123214732993,2.125072917396384,1.7276497353966294,0.7353654940437822,-6.545799740578497,1.934092603352858,-2.8578331059250486
398,-1.841169414391107,2.4374747460907775,NA,1.5795874767683877,NA,-2.5325923434100446,-3.4316232310857595,NA,-2.1660569699472934,NA,1.3780225352016653,2.8241356411364675,NA,2.454628709352359,0.915935997405691,0.49603746638204227,NA,-3.8094465965835225,-0.1801196915918386,NA
423,4.050861491096496,0.5307910783228218,1.3006235447606136,-1.0951086979686144,1.566983097151995,0.267743964402244,0.47747945778697715,NA,0.44767687166326864,0.6510116639969463,0.9142427795250715,0.41164814293068447,NA,-0.30963023370235404,-0.015979255808256654,NA,0.5805891175488652,-5.60996728576804,-1.2901102642158346,-4.412438837819071
448,-1.3751360490581115,-2.2567505982092104,NA,NA,NA,NA,NA,-1.8721628982194014,NA,-0.5346697237232002,NA,-1.058276234080033,3.7123783750477917,2.2796502659358167,NA,NA,-1.1302221264843844,NA,-0.443174901812835,-0.34816868440330545
453,2.824466087235202,NA,-1.1765618656887633,-1.7571934475848312,NA,NA,-1.7495789872620444,-0.5322770756679318,-1.814125575286033,-1.2737556546839008,NA,1.0511309966736617,1.8352228251988052,-1.0381766239840333,NA,2.067747417246959,1.7734521278141566,NA,NA,NA
485,1.7344938008382442,1.1792050632491986,-0.44451695713185135,NA,NA,-0.5556609057254704,-0.892531909936911,1.7967608896610032,-1.9913429373094473,2.7471695566861403,1.1978750881181561,1.2618936115769137,NA,NA,1.258543970405059,-2.6214700005027605,NA,-6.894454402024861,-1.6103354164351464,-2.3573677539270577
487,0.27696104679279265,NA,NA,-2.620947368627612,-1.2167212820543691,-4.605074338989211,NA,2.7161312677271408,-0.5270215341329045,2.71660331349968,1.7181471580193752,NA,3.709553869788281,1.6954945996198698,1.252115013639357,1.2033541607232514,-1.4925834741299817,-7.277592661303919,-2.9342982977748386,NA
497,NA,0.2853100333856733,1.9275792359189277,NA,-1.7738010045246817,-0.6973618801545777,-0.9307729864010359,NA,-1.4489405379981721,2.439548703275997,NA,-0.5506566841821006,3.685345245113521,3.2384699554790064,NA,2.8439874302678207,NA,NA,1.723414349786519,NA
502,0.0927394182840443,2.7609786018827362,NA,1.8023849853156364,-2.179505054445994,NA,-0.658378291884036,2.6288832268956983,NA,-1.264992907429045,NA,NA,3.8565133250270835,1.8995510406357308,NA,NA,NA,-6.723328809425157,-1.2352941009826153,-1.2943559500977662
515,0.033326115682717816,1.6591572470370397,NA,NA,-1.446519405845148,NA,-1.6078258247823045,NA,1.1893143412246905,0.37536960384921414,1.2392251977892257,0.8892342285020303,7.596270713644159,4.278632462880325,1.14343173685526,2.231051110323231,NA,NA,NA,NA
517,-1.455329825261456,NA,-0.012033190772865243,0.5651611679461116,0.02222959900410526,-1.9797576762383136,-1.5433750952901562,NA,1.4168022749129932,2.9970192412349497,NA,NA,3.5900036037149285,1.2587982611712043,NA,2.2690477121047103,-0.8471858703042046,NA,1.2762156360607855,-3.3304824582967485
534,-0.016369647929329545,1.6933934555667995,2.720055860016518,3.0777591629269008,NA,-1.4477470763043256,0.3123618675362221,-0.1466278573121628,0.34660643215727394,0.7530947996088422,1.6582899341640605,-1.5196283573050011,1.3275354219756088,NA,3.5518776832693666,2.349569136180099,-1.9176023667605082,-5.878941516136135,-1.946621314696964,-3.353041927258094
540,0.556810984875663,NA,-1.0252257968824647,1.408337326640606,NA,NA,-3.4896109472187575,0.745316618003314,NA,2.330784268599749,1.9161923894713586,0.4248191747991841,2.399102113724981,NA,2.413245042849184,NA,-2.0782029980271837,-6.786021555758027,0.4375774047953173,-3.2884992403837523
565,NA,0.7721469419163237,NA,-1.0750164968073372,0.05790280203232201,-1.7513955845108824,-1.5720568030508504,-1.037160166088535,-2.2544346288355483,-0.21345514702749493,2.2357696791890627,NA,NA,NA,NA,2.6702996744967455,NA,NA,-3.274201382576264,-2.572396533534042
568,0.22366769680098858,0.03786169899662728,-0.48441212507712617,NA,NA,-0.9579527282269015,NA,-1.0849822848441881,-2.488264154589615,0.46005767954856613,NA,NA,3.348121681367454,NA,-0.7942265516158076,1.689313841895423,0.5784898517760881,-3.4842343604790877,0.41564992853363913,-2.516158627820527
584,1.003875349567477,2.294242144707321,NA,0.2518342449028632,0.30349173956559206,-0.719738689556142,1.7982591981902039,NA,NA,0.0462107168317023,NA,-0.27491773456878094,3.595059763834695,0.019346532056821658,2.4321316309022296,2.712640405292195,NA,-4.010655087068098,-2.019198233068891,NA
665,1.2057187304690071,-0.2120546435195445,1.3905518836616526,-0.2014144552781792,-0.6696944960802805,-0.3559029240557079,-3.0009757781310857,NA,-2.131422807233914,NA,2.3044264662222442,0.5715848752293222,3.1143984280381396,2.1966937675962264,2.2188140556601996,NA,0.32047447482438446,-4.5498186092576,0.47228772132062474,-4.6681673372457055
668,3.6401631758169337,-1.677532049388439,3.282525057603136,-0.2106931817970478,NA,-1.0598446332752651,-0.40864689385962055,-0.3632231192736552,NA,0.9525889855231342,-2.8874573758875104,0.7147658590269532,NA,-0.09763467707339796,NA,NA,-1.8350252422266733,-5.688810697307104,NA,-0.3080145510273744
670,-1.9464631153753884,1.3764445961685143,3.8376491277617304,2.0497116269169715,NA,-0.740566150162173,NA,-1.6560794886958619,-3.357030919673071,-0.13008174082258372,0.18003175671575233,2.5622737836205296,NA,6.552798605417051,NA,5.621568935708412,-0.44226316429410606,NA,-0.37482517171755003,-3.3994699037343423
682,4.355303681329392,0.13910201015363033,NA,-2.091527139014568,NA,1.1608637302692721,-3.521730886389328,1.9270149633518163,-1.0063132497650116,NA,2.462737533984386,-1.3442448560756888,NA,1.7064113537086187,0.44101945247098406,1.011568896674236,NA,-4.853647635320046,-1.45779762220324,-2.9563138372845996
709,-1.717081602975092,3.9857461950362243,-0.8683100005566713,0.46933596436523184,-1.367536022083792,NA,NA,-2.2294707462950436,-2.563713669354571,-0.2917285245434139,NA,-2.436939681425204,1.3003755343533616,1.2312060795932636,NA,0.2757975305208964,-0.6804937573121678,-6.74564158547317,2.7147213698822803,1.4651614966024549
