ID,gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20
6,-0.7289478809825743,1.7367727555790493,0.47055493517603486,NA,NA,NA,NA,NA,NA,NA,0.9504327785989899,0.9356854569049594,NA,NA,2.0471887602051626,0.32031469650972055,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,-0.6598409266789211,-0.18010221574881258,NA,NA,NA,NA,NA,NA,NA,4.498071141529378,NA,NA,3.2210110756365133,NA
16,NA,NA,NA,NA,-1.4717387732367988,NA,-1.7172827080987358,NA,NA,NA,0.24943684654381304,0.09683346625844225,2.8101366381834634,-0.1704807789702814,NA,3.288249211165639,NA,NA,1.7769891292307032,NA
35,NA,NA,NA,-0.740233719578411,-0.40668070218353514,NA,NA,-1.2602200039495024,NA,2.5675758681375385,NA,NA,2.001434081888283,NA,NA,NA,NA,-3.2285525671362407,-1.5775586234949457,NA
59,NA,NA,2.1056509839845536,NA,NA,NA,-1.6949989648475534,NA,NA,NA,NA,1.0346483899557646,NA,1.089122596460464,NA,0.4942577952316245,NA,NA,-0.6116616521441613,NA
68,NA,1.974891734423766,3.3331750285520605,NA,NA,NA,-2.411675515885944,NA,NA,1.6200237885671416,NA,NA,4.315647788448585,3.485050016460792,1.714197501244339,NA,NA,NA,NA,NA
79,1.6391226625154414,NA,NA,NA,NA,0.14459991383251314,NA,NA,-1.999756999754861,NA,NA,NA,2.308879661640076,NA,NA,-0.912520145881007,-1.348990256156488,NA,2.413094607243174,NA
139,NA,NA,1.2264571612407855,NA,0.6075683143903209,NA,NA,NA,NA,NA,NA,1.9399100014485917,NA,NA,NA,NA,NA,NA,NA,-1.2694037094240338
165,NA,NA,NA,NA,NA,NA,1.4490933017494072,-0.16744308555086101,1.4412996679959518,0.2456236882000964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,NA,NA,NA,NA,2.0486603110884034,NA,-0.9617446329285857,NA,NA,NA,2.2335920755394163,NA,NA,NA,0.7869961357223727,NA,NA,NA,NA,NA
243,NA,NA,NA,NA,-2.2930814536734,-0.0660089655146876,NA,-0.25314100977175213,NA,NA,NA,0.02434733205001277,NA,NA,1.970936810138667,NA,NA,NA,NA,NA
258,NA,1.79530788080329,NA,NA,NA,NA,NA,NA,NA,NA,1.8306849176904432,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,1.1083874728638552,NA,-0.529051978432375,NA,NA,-2.14130020664345,NA,NA,NA,1.6566362588262815,NA,NA,0.7041285482646199,NA,NA,NA,NA,-0.20502838287420494,NA
271,-0.7164372130138958,1.6293921961959428,NA,NA,-2.3853714805914263,-1.7483984825802394,-2.5627403809174654,-0.834757505031735,-0.2721675831185461,-0.8002362555560165,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2095854125622303
296,NA,NA,NA,0.6964550937639749,NA,-2.3368615451570403,NA,NA,NA,-0.2236973901280066,NA,NA,NA,NA,NA,1.4743202257805357,NA,-5.480348104014402,0.12090827593227416,NA
311,NA,NA,NA,NA,NA,NA,0.9108554933159918,NA,-1.9555494776251914,NA,0.36549121637417115,NA,NA,NA,NA,NA,NA,NA,-0.35719566160801386,NA
337,NA,NA,NA,NA,NA,NA,-3.51088783292908,NA,NA,NA,0.903462436950429,1.0492246420613431,NA,NA,2.0893754529809745,5.9958414671518705,NA,NA,NA,NA
353,NA,NA,NA,0.1068939237618291,NA,NA,NA,1.1256498834757944,NA,NA,NA,NA,NA,1.0201870285671362,1.9999542297111015,NA,-2.35091330846364,NA,NA,-0.8449382342715059
364,NA,NA,2.8414148449152403,-0.9761086883583117,NA,NA,NA,0.1490302119448268,NA,NA,2.7725800713077446,NA,NA,0.7147805122721612,2.036824356176632,3.441103669954149,0.0669594129972137,NA,NA,NA
391,NA,NA,NA,NA,-2.267109539384691,NA,NA,NA,NA,NA,NA,NA,NA,2.1182123214732993,NA,NA,0.7353654940437822,NA,NA,NA
