ID,gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20
6,NA,1.7367727555790493,NA,NA,2.6579556777608437,-0.2321035978994751,-0.5110405684506809,NA,NA,0.397507799960667,NA,NA,1.3941875691048953,0.5359813010057619,NA,NA,-0.42539918268935834,-4.91553439230887,NA,-1.7281960576777193
8,NA,0.6581252130303248,NA,NA,NA,NA,-0.6598409266789211,NA,NA,0.9909582665452021,NA,4.250117844326997,NA,NA,NA,4.498071141529378,NA,-5.288954568118271,3.2210110756365133,NA
16,0.5385423215975228,NA,NA,NA,NA,NA,-1.7172827080987358,NA,NA,NA,0.24943684654381304,NA,2.8101366381834634,NA,NA,NA,NA,NA,1.7769891292307032,NA
35,NA,NA,0.46343871901209027,NA,NA,-0.501716920835702,NA,NA,NA,2.5675758681375385,1.194404483594106,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,2.1056509839845536,NA,NA,NA,-1.6949989648475534,-3.694903937652236,NA,NA,2.7046318532309614,NA,NA,NA,1.7879364363649795,NA,NA,NA,NA,NA
68,NA,1.974891734423766,3.3331750285520605,-1.4908909074850847,NA,NA,NA,NA,NA,NA,NA,NA,4.315647788448585,NA,NA,1.7180822314486122,NA,-6.152513918791935,NA,NA
79,NA,NA,NA,NA,NA,0.14459991383251314,-1.74999673805339,-0.5446261469319474,NA,NA,NA,NA,NA,3.0746401895892683,NA,NA,NA,NA,NA,NA
139,NA,0.28724609555053354,1.2264571612407855,NA,NA,2.559933194842828,NA,1.14406986297716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2694037094240338
165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.330675042277381,NA,NA,NA,NA,1.8504675283269847,NA,NA,-1.5801349578118842,NA
208,NA,NA,NA,NA,2.0486603110884034,-1.5614500146553816,NA,NA,-2.778525168084087,NA,NA,NA,1.2027000970046429,5.178095857353608,0.7869961357223727,NA,NA,NA,-1.731397898409773,NA
243,NA,NA,2.0583356889005593,0.021860953156291163,-2.2930814536734,NA,NA,NA,NA,NA,NA,NA,2.9382037799246565,NA,NA,NA,NA,-5.953968344606553,-1.1872122322023262,NA
258,-0.19457477339807305,1.79530788080329,1.3980406259113685,NA,NA,-2.3907546577690737,-3.249583692297927,NA,-4.340965878924946,NA,NA,2.0851419162139426,4.759379840280151,1.0657953851234756,NA,NA,NA,NA,-2.110598404699454,NA
261,0.08723548628066852,1.1083874728638552,0.9182551505819944,NA,NA,NA,NA,-0.92820114055217,NA,0.928690607931169,1.6566362588262815,NA,4.266065927796399,0.7041285482646199,NA,NA,NA,NA,NA,-1.0331538582500674
271,NA,NA,NA,0.7155267515539657,-2.3853714805914263,NA,-2.5627403809174654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,0.20907064346441784,NA,-3.1812295909930235,-2.3368615451570403,NA,NA,NA,-0.2236973901280066,NA,NA,2.546314823589664,NA,NA,1.4743202257805357,NA,NA,NA,NA
311,NA,NA,NA,NA,NA,-3.3350207362057667,0.9108554933159918,0.4747172854600936,-1.9555494776251914,NA,NA,2.2732393575684218,2.5775807266577635,NA,NA,NA,NA,NA,NA,1.689255191532152
337,NA,4.008290135449327,2.0187862415781517,NA,NA,NA,NA,NA,NA,-1.2617303272620086,0.903462436950429,NA,NA,NA,NA,5.9958414671518705,NA,NA,NA,NA
353,-0.455248977936946,NA,NA,NA,-2.0107212502737672,-2.1215407170233793,NA,NA,NA,NA,NA,NA,NA,NA,1.9999542297111015,3.5680231998171412,NA,NA,NA,NA
364,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9448276677521377,2.7725800713077446,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,NA,NA,2.456547092746847,NA,-2.267109539384691,-1.6030663418714546,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7276497353966294,NA,NA,NA,-2.8578331059250486
