ID,gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20
6,-0.7289478809825743,1.7367727555790493,0.47055493517603486,NA,NA,NA,NA,NA,NA,NA,NA,0.9356854569049594,NA,NA,NA,0.32031469650972055,NA,-4.91553439230887,NA,NA
8,NA,0.6581252130303248,NA,NA,0.5512258258351725,NA,-0.6598409266789211,NA,NA,NA,NA,NA,NA,NA,3.6326203814907774,4.498071141529378,NA,NA,3.2210110756365133,-1.9389362119409028
16,NA,NA,NA,NA,NA,NA,NA,NA,-2.188011539155688,NA,NA,0.09683346625844225,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,-0.740233719578411,-0.40668070218353514,NA,NA,-1.2602200039495024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,-1.2429338038935362,NA,NA,2.140453336517806,NA,NA,NA,NA,NA,1.1263584808717058,NA,NA,NA,1.089122596460464,1.7879364363649795,NA,NA,NA,-0.6116616521441613,-2.000859852003981
68,NA,1.974891734423766,NA,NA,NA,-2.12751819311649,NA,1.983124608732568,NA,1.6200237885671416,NA,-0.5688177954144467,4.315647788448585,3.485050016460792,NA,1.7180822314486122,NA,NA,NA,NA
79,NA,NA,-0.05612869708870738,NA,NA,NA,-1.74999673805339,NA,NA,NA,NA,NA,NA,NA,NA,-0.912520145881007,NA,-7.458077728395708,NA,NA
139,NA,0.28724609555053354,NA,-0.2536487584629271,NA,NA,NA,NA,-3.236998016212357,NA,NA,NA,1.3181638058276093,NA,NA,NA,NA,NA,NA,-1.2694037094240338
165,NA,NA,NA,-1.2680666498586812,NA,-0.6775345442975284,NA,NA,1.4412996679959518,NA,NA,NA,NA,NA,1.0526009240280312,NA,NA,NA,NA,-1.5145979404040677
208,NA,2.4546992238881344,NA,NA,NA,-1.5614500146553816,-0.9617446329285857,NA,-2.778525168084087,-1.8056547026640928,NA,NA,NA,NA,0.7869961357223727,NA,NA,-7.586022600530171,-1.731397898409773,-2.5247809555375826
243,NA,NA,2.0583356889005593,0.021860953156291163,NA,NA,NA,-0.25314100977175213,NA,NA,NA,NA,NA,NA,NA,NA,-2.7026529384253206,NA,NA,NA
258,NA,NA,NA,NA,NA,NA,-3.249583692297927,NA,NA,NA,1.8306849176904432,NA,NA,NA,NA,-0.5932076586554453,NA,NA,NA,NA
261,NA,NA,0.9182551505819944,-0.529051978432375,NA,-2.131884627236439,NA,NA,-1.2129827032642255,NA,NA,1.7867590616347893,4.266065927796399,0.7041285482646199,NA,NA,NA,NA,NA,NA
271,NA,NA,NA,0.7155267515539657,NA,NA,-2.5627403809174654,NA,-0.2721675831185461,NA,NA,NA,1.2770104183653042,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,NA,0.6964550937639749,NA,NA,NA,2.487630778638803,NA,NA,NA,NA,2.546314823589664,NA,NA,NA,NA,NA,NA,-4.088372140793072
311,0.18891066053954603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8135367206110184,NA,-0.35719566160801386,1.689255191532152
337,NA,4.008290135449327,NA,NA,NA,NA,NA,NA,-1.3377197478657075,-1.2617303272620086,NA,NA,1.539784957804584,1.9998252283625604,NA,NA,NA,-3.6899960052796987,NA,NA
353,-0.455248977936946,NA,-1.4149212522805164,NA,NA,-2.1215407170233793,-2.6162969804509997,1.1256498834757944,-2.0099582588327576,NA,NA,NA,2.21764160881256,NA,NA,NA,-2.35091330846364,-4.781623372333007,-0.41901292866973017,-0.8449382342715059
364,NA,NA,NA,NA,NA,NA,-1.262929879658016,NA,-1.4163428248910792,NA,NA,NA,2.087119042021046,NA,NA,NA,NA,-6.080846825690037,-2.1639265802782672,NA
